mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,contrast_7,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6,filename,category
-389.1769,52.334873,-87.52181,12.496306,-57.802258,42.41711,-26.125309,28.142256,-4.629526,-1.9485697,-8.202571,5.8177366,-2.9443793,0.36233053,0.38600853,0.3867293,0.41329935,0.41580287,0.42955208,0.40941802,0.4015498,0.40047488,0.36992586,0.30997178,0.33620062,10.376304494677395,8.9967050088358,12.323189867149917,17.059823094099514,16.386831914420895,18.083461868891455,39.809793466605505,-0.006021539966334514,0.00565285276593639,0.007364266044232846,-0.0074410591460337145,-0.009753022527339911,-0.013282062773205936,3-149448-A-17.wav,pouring_water
-355.56677,56.278805,-44.852287,13.221006,-10.872132,25.232346,-2.0595067,25.47176,4.411685,13.987032,8.319763,10.600367,4.0830736,0.4469326,0.42696327,0.4084218,0.41498137,0.433256,0.42201987,0.3888356,0.4098023,0.39655438,0.3853975,0.42383692,0.48271123,11.58252378732241,10.774884317362577,13.684823789701102,15.9817055126729,15.428165588192122,16.242997515509554,30.57079475688422,-0.1123648911892592,0.045188830505110356,0.012222237690522131,-0.10178858822691368,0.05307086777738117,-0.024760570305803472,3-154439-A-17.wav,pouring_water
-311.1691,28.597364,-27.698053,-10.968636,-25.288006,3.7339804,0.7159003,-8.517242,-10.589951,-5.952799,-0.49564952,20.104927,15.026317,0.33046734,0.35415426,0.2953259,0.2648186,0.29669008,0.48628077,0.6558378,0.37796524,0.32429716,0.2835312,0.27658746,0.2879868,15.136879486049404,9.192354861568385,20.881524333575605,23.960042443943408,21.38658213870357,21.54911215007104,35.05848107876009,-0.004646583893180108,-0.14167988246334168,-0.03114692811781838,-0.25117236860269365,0.02095059155773041,0.0914794348516981,3-154957-A-1.wav,rooster
-124.81195,99.45222,-31.636995,50.675144,-21.70842,6.93896,-10.94938,20.591053,-25.70446,15.986106,-18.537588,10.346757,-14.859678,0.44372797,0.46501738,0.4660485,0.4495918,0.40506244,0.3827771,0.3982556,0.42668185,0.45026463,0.43862572,0.4314958,0.46058002,11.457788073930827,8.120344377388346,10.358839650846896,12.587004909235192,14.849199229449301,19.920807608300937,45.574087248466455,-0.002960991271255552,0.0012758368184116605,-0.004822546378504602,-0.004784768892413724,-0.005381793605730401,-0.0064706419704788345,3-155577-A-14.wav,chirping_birds
-149.90776,60.139446,-50.520454,45.939423,-25.044256,1.2076901,-3.3753898,30.39576,-19.688978,10.202565,-10.318438,5.469289,-16.244505,0.5399155,0.5126588,0.46473002,0.38433707,0.3179721,0.23546636,0.18570314,0.2678824,0.22818744,0.23944038,0.3238077,0.48244408,14.916936580460353,8.212773648465,11.180170046038597,14.256474815821182,15.114967983764528,19.978813368986785,46.8926388356921,0.005679578543012476,-0.021150980220807077,0.001310342118973339,-0.0074429905988505525,0.007035650633497104,-0.005049722590062309,3-155578-A-14.wav,chirping_birds
-160.51074,51.209206,-33.359787,59.15201,0.012307577,4.142276,-8.499992,23.387209,-15.220589,9.441508,-10.137193,5.7189527,-14.626821,0.2722296,0.36034098,0.35974905,0.38018233,0.3164437,0.2669005,0.28178608,0.29484293,0.2680057,0.30826074,0.33915994,0.28018522,14.942929215221147,8.783612196133397,10.637838259472183,12.471483021705962,16.669623445329623,21.807876551387128,44.74286932544239,-0.023893126271310877,0.005266613375474124,0.03932470559053884,-0.020777230399494823,0.007934012678934193,0.019437508520361302,3-155579-A-14.wav,chirping_birds
-319.45984,140.70494,-24.759857,51.860523,-7.484773,2.8935945,9.608023,7.957335,19.150293,-1.8040104,23.900358,-10.698934,6.7890654,0.66656977,0.63919246,0.630168,0.6311415,0.6308642,0.60679233,0.56774986,0.5797194,0.6743167,0.7462485,0.7625316,0.69730854,16.151686084414013,8.754739410512117,11.269529986309216,15.789516680250498,14.17851993143565,19.496113295094258,30.96253349048371,0.05608875349879945,0.14291489816267244,0.0891048493957156,-0.022170510514706667,-0.032821338020490996,0.0032116506754350013,3-155583-A-14.wav,chirping_birds
-361.55466,149.89363,-22.286253,64.194695,18.995213,-1.4998665,7.7109346,4.9667244,9.815151,0.17434126,20.178907,1.7886187,-2.3205013,0.66148937,0.66241854,0.64442724,0.5990927,0.609883,0.6919033,0.6097051,0.6000871,0.63433397,0.6427443,0.658951,0.6910388,12.798756838334366,8.59056790597757,11.23308557900079,15.822991745511002,15.536920193924754,22.40721796006457,29.946831318082268,0.009316735058461858,-0.0028120749511539346,0.029682594115938286,-0.004185746560033601,-0.023144134863243723,-0.00807671884200134,3-155584-A-14.wav,chirping_birds
-128.56056,172.61902,-17.397127,44.1895,-39.31595,27.85612,-19.031366,15.884995,-19.242975,15.086496,-16.5353,3.7121894,-7.4605703,0.5966695,0.55940783,0.5635713,0.58213526,0.59755456,0.59450525,0.5795041,0.5826367,0.57388675,0.5965055,0.62699676,0.62618077,9.751252163144283,7.963363469201557,10.992513026107623,13.530713561697251,14.29465815600415,13.74155468595348,44.35353779547488,-0.009806784064476185,0.012800936712697318,0.0025336592525169645,-0.006714803938108319,0.007361360698874635,0.00012154471812011727,3-155642-A-11.wav,sea_waves
-113.66074,166.99492,-18.272161,46.17501,-40.184853,29.302942,-20.599646,17.277481,-20.087893,13.410759,-14.346365,3.980811,-7.773774,0.6090528,0.5755384,0.5772702,0.57281333,0.5717291,0.59369045,0.59141374,0.5898393,0.57488424,0.58539647,0.6090069,0.6320835,9.161029205100192,7.978810404857228,10.973792645721781,13.726205676845373,14.560232247424086,13.777819338310229,45.31592692171225,-0.01029528425378276,0.01249613460781746,-0.022765667344122026,-0.016119397926013038,-0.010326539041855046,-0.0015795483446210752,3-155642-B-11.wav,sea_waves
-726.43976,33.634876,-96.011894,-93.98801,13.565201,102.861984,36.01613,-51.836292,-64.35669,13.481203,41.777153,9.956202,-24.010426,0.031732365,0.007115682,0.0018008369,6.419581e-05,0.00015327895,0.0031699687,0.011126171,0.07593726,0.37299752,0.7992745,0.8657746,0.3472802,12.335617828604962,7.820499421055094,9.888367148998404,31.796423825829997,46.723675079356816,14.362414337009096,19.468068210183763,0.025675165648829937,-0.0581649974147858,0.06861953351407866,-0.22077823114925046,-0.0025377056366567116,-0.03173131671066438,3-155766-A-13.wav,crickets
-311.822,49.22174,-44.19246,31.299095,8.138424,33.400204,-12.591513,13.276145,-15.942438,30.662336,1.5015472,12.2100315,-14.473959,0.52057385,0.40172645,0.4582876,0.42109323,0.22293289,0.16479652,0.16743948,0.2102612,0.17021856,0.19682531,0.21993311,0.39339837,15.412265483003408,7.990964926987613,10.218476851730347,13.088569364412939,18.885819363772818,20.083368013230647,38.75965725867445,0.050213404595790205,0.0027757203105998524,0.002454214938969675,0.08215663211286159,0.04965685439687937,-0.00972596828322286,3-156581-A-14.wav,chirping_birds
-265.34805,34.594624,-74.77284,56.23124,6.2545404,27.600403,-10.339017,12.179871,-15.451722,30.285,3.8161144,8.770278,-8.8877945,0.6254033,0.59303784,0.6318914,0.5678941,0.4037086,0.25126553,0.23334259,0.21468239,0.22620474,0.25071523,0.3406395,0.4875969,13.319099102518102,8.014034305081907,10.21559170297851,13.064339475822015,16.21117513449127,18.23387519559041,42.366481835094014,0.012462966147402681,0.021877315748369028,-0.009329736699499689,-0.039479172656749585,0.019746436058547152,-0.009431801840075115,3-156581-B-14.wav,chirping_birds
-597.89014,13.770877,4.1038833,2.227171,-0.63290435,0.107570454,-1.9011256,-1.5340265,-2.3326032,-1.6364235,-1.5222555,-1.0958774,-1.4447762,0.34463236,0.31511545,0.299736,0.29324293,0.30756345,0.3211076,0.31362054,0.3176058,0.34914547,0.35998175,0.35149527,0.3533037,11.81526801945816,9.37637446759803,11.554132966405355,11.867580064744207,11.937854511939868,12.185824396246153,15.10583003511889,-0.013480164773952264,0.01631176804715413,-0.012334431988336737,0.008756796459898027,0.002242505690105564,0.0030081173412614868,3-156907-A-15.wav,water_drops
-121.3303,71.58097,-94.52432,52.975384,-78.496765,30.617804,-69.867516,15.204937,-49.13529,7.839908,-33.236404,-3.329258,-20.758709,0.70703703,0.73377144,0.76877195,0.7887664,0.77871794,0.7315626,0.7126366,0.6808072,0.6791437,0.69388473,0.70610994,0.69716775,8.382652831635948,19.101393605520876,10.199640177249515,12.338182208312912,12.53085669503349,13.48750864310017,50.28300254781671,0.004880631028769955,-0.013244534318473614,0.0012204442389321438,-0.015985077121695255,0.003149949753404171,-0.005098764136381693,3-157149-A-10.wav,rain
-470.46686,42.139412,10.37714,23.40784,4.861599,16.067596,2.2156303,12.290843,2.2100787,6.890855,2.1670988,3.4454348,1.8082058,0.27782103,0.2530764,0.2506905,0.26121637,0.26414692,0.27540663,0.2687594,0.28961927,0.30100578,0.30644035,0.28987378,0.28477392,11.294470242118694,11.177273157008917,9.763014180521077,10.480369929438552,10.592806013308369,10.983422045244712,18.878845673563657,0.02028137048307917,-0.034163287448677394,0.01450298493619952,-0.06423090186009014,-0.005349756918168283,0.0008464259451489165,3-157187-A-12.wav,crackling_fire
-172.00627,137.85936,-24.674553,30.888771,-13.020078,42.843822,-14.644184,24.562704,-3.074255,12.26078,-2.899917,9.630535,-2.4924464,0.79051447,0.74695885,0.7553787,0.76560986,0.7461542,0.75281584,0.71110547,0.6682951,0.65612936,0.6701762,0.7069347,0.7709083,10.615100389385995,8.023552684917947,10.374026902084667,12.419650195319285,13.31059748907069,15.152962844952182,39.03107191836807,-0.01198029948988323,0.010550757969561118,-0.02115637620612851,0.027241122487525755,0.0030287761208561623,0.0031942246576853617,3-157487-A-10.wav,rain
-114.56968,48.08622,-65.49396,42.294395,-53.358685,27.942326,-39.03123,19.541319,-33.736347,13.074338,-26.153204,13.90139,-24.01421,0.78992385,0.7488007,0.76116645,0.7495958,0.7492956,0.7499458,0.7041062,0.7185455,0.7470254,0.77452224,0.82761747,0.8176001,18.2349957954595,8.006804559024937,10.09641270380398,12.21858415047058,12.54735723085189,13.409175697638734,48.8073887516734,0.008601623434431757,-0.0018119285909624129,0.006351809188066141,0.0006452889512276902,-0.0034916383237667457,-0.004934618480745518,3-157615-A-10.wav,rain
-486.3025,82.34038,15.344829,52.824898,3.1849964,36.61537,10.460714,23.554564,7.6356997,19.423313,6.6969323,12.049193,3.8216357,0.7599384,0.7659336,0.78492767,0.8181402,0.8501765,0.8556018,0.797086,0.759169,0.7415718,0.74260384,0.73035145,0.72101396,11.158984838889367,9.607259424439981,10.720998045985798,12.559390128428841,13.003899198018315,13.384794816724874,29.327056240699594,-0.008088818630328969,0.010637690383202631,-0.057490449398756555,0.028720969848524458,0.005881284331756754,0.003129227711384816,3-158476-A-12.wav,crackling_fire
-645.3975,22.841763,0.7312525,4.2884274,0.12775601,2.0014284,-0.6592302,1.3853246,-1.236338,-0.50323474,-1.021421,-2.0386393,-2.7040658,0.15919554,0.20357879,0.1549267,0.09042658,0.0792316,0.08224957,0.08834279,0.09528117,0.09954331,0.08402192,0.07788608,0.10773285,9.453027545348224,8.763538769356275,8.878986556749116,9.360040378566678,9.380235141779918,9.632969608351567,12.587247854374269,0.01071789623684674,-0.009960459252844093,-0.06099020015327366,0.03783306143767304,0.014115958206544911,0.0060341109355842824,3-160119-A-15.wav,water_drops
-204.86882,97.79142,-38.93429,14.928988,-17.104458,34.256115,-20.332647,5.4553604,-15.412037,4.3658423,-9.2413025,6.9588823,-7.602059,0.6923708,0.5098422,0.3753501,0.33749858,0.3114518,0.36359528,0.5530681,0.5042834,0.4029387,0.4309404,0.5414258,0.72502786,16.694749946671234,7.660360339985238,13.986449789944734,14.306280335142116,14.263781089512591,15.629610199992854,28.690934389599807,0.015659120741366377,-0.013872205763509997,0.014654629312783638,-0.014199551039326207,-0.005177077821477374,0.007412850858941909,3-161500-A-17.wav,pouring_water
-273.34863,110.45862,-31.326838,35.143936,0.5632666,21.718603,-26.49918,10.732225,7.831874,22.48775,-21.059582,-4.344361,8.404476,0.2614298,0.22881117,0.23306622,0.4762066,0.8810685,0.37933534,0.2490885,0.2562941,0.26983786,0.2951409,0.31419757,0.2908905,13.225702618189056,9.276743946061204,10.592323889382373,12.772772465999326,22.610182458907143,16.780917368761788,38.22354083317487,0.03992866260851936,-0.03075220750267391,0.02986685263118237,0.08275274385259444,0.05638470375696645,-0.027286312594715804,3-162786-A-13.wav,crickets
-449.3657,54.094303,-43.88782,-28.567808,-8.683644,-12.6305,-9.396175,2.463887,9.439955,9.687089,12.778202,10.334254,2.4238024,0.07593078,0.041611925,0.051385194,0.07495165,0.08336292,0.07635996,0.07877283,0.13529368,0.24382901,0.2742093,0.13727313,0.15616183,17.830916664617316,14.423071271329368,21.264145139240163,19.869210199998886,19.72265271516921,22.70815819411352,25.317154030074814,0.030424069646161137,-0.012358754977975672,-0.018118460454682603,0.044235423376908355,-0.027215946197044476,0.007250368195502741,3-163288-A-1.wav,rooster
-403.89807,167.94037,13.708513,29.511343,-8.844238,16.860994,-2.5222745,4.7374353,5.6142507,-3.3555582,11.738165,1.2245114,3.4031963,0.7278536,0.66320807,0.6221345,0.6298795,0.66036797,0.7093597,0.7044576,0.69419074,0.67639583,0.6748566,0.6681103,0.7012294,10.338071567550363,8.010730668812945,10.748441511113318,14.125057492242856,14.571753698577199,15.087549914486067,30.92431143851934,-0.009479640506913387,-0.003867183903711964,-0.03577494295422049,0.03222724683842037,0.0076689134953069026,0.0033662744220821963,3-163607-A-13.wav,crickets
-482.85846,150.07892,11.652133,57.088806,-33.16507,38.191326,-22.667002,17.35276,0.28623095,-1.4789438,5.778169,4.43646,-4.410419,0.68416166,0.65361035,0.62144935,0.6443075,0.6854807,0.720789,0.7097893,0.67888755,0.66495866,0.67504233,0.67974466,0.6983749,9.484445404119576,7.515174560223631,11.131105113885186,14.39676370333081,13.44792497016987,14.42589330627145,32.038603317660844,0.002853250063452971,0.008102528113900616,-0.020525549825825946,0.02040094570656478,0.0033120367820800357,0.01066734713854449,3-163607-B-13.wav,crickets
-116.945076,140.49532,-60.919464,55.628635,-43.418766,34.400337,-17.864084,7.7028556,-5.6724963,13.265781,-10.826141,5.7450566,0.14022706,0.60281736,0.6456032,0.71539557,0.7035633,0.63679063,0.5794996,0.5451804,0.5890323,0.70242447,0.71287787,0.6672812,0.60443604,11.461479428589422,8.673795132057284,10.822985433325515,13.263608521520142,13.030156729639549,14.168300851271214,48.43540645419556,-0.002436210760266543,-0.0030772628386441137,0.0034268130040495484,0.0031693663335726615,-0.0036703805801162662,0.0010855368245609568,3-164120-A-11.wav,sea_waves
-690.667,16.167665,3.133026,4.9928117,1.9092128,3.982343,1.1060432,3.4485297,2.02447,2.3788826,1.0935686,1.6211178,1.0822973,0.27596352,0.27410188,0.28534564,0.290498,0.30560616,0.3190736,0.3143251,0.2999823,0.2859302,0.27726018,0.2775071,0.27909082,7.4900610028616885,5.373973140069142,6.392707734420542,7.388923621840934,7.29613232315966,7.921599076146985,10.167850149880762,-0.004538176714987484,0.024274485736313762,-0.047928954881406756,0.024093943801459582,0.004612262828545343,0.01700083473591966,3-164592-A-15.wav,water_drops
-612.1239,10.093285,2.4976435,6.8826165,1.2406659,4.4648857,0.3912879,2.4817193,0.71270645,1.8642087,0.7225781,0.23862544,0.030633878,0.28827372,0.29325858,0.30793145,0.31144947,0.30008724,0.31490654,0.3102051,0.2995425,0.2867311,0.27228576,0.25857818,0.26936528,9.50380494823646,7.574382658459905,8.854681673906772,9.12460278235441,9.491558889229948,10.293192642537287,13.96904712450863,-0.004050791187727254,0.029725525612666177,-0.012966475310128686,0.04161788683207423,0.012957267638609996,0.02061201137514345,3-164593-A-15.wav,water_drops
-631.61847,4.035559,-4.819266,3.600036,0.07486047,3.24926,1.3360921,2.9162457,1.4820142,3.4972985,2.2412,2.437334,1.3847697,0.23123495,0.24797074,0.26334435,0.27659166,0.28860494,0.28407633,0.25751936,0.23679674,0.23335893,0.24856392,0.24353336,0.22323513,11.792863218519843,11.221845746550674,11.464434923461988,12.103606692048027,12.039172505188649,12.25672372410633,14.812154283321687,0.0006868857695661911,0.03543682380387873,-0.0466709147524007,-0.0022805154922136304,0.0016096250653914906,0.003776947601580625,3-164594-A-15.wav,water_drops
-719.1012,25.67085,-1.9257051,3.6792119,-1.8296615,2.7120833,-0.7005498,3.4919958,-0.42488462,2.547726,-0.36191413,2.0275412,-0.008496243,0.18147507,0.19541228,0.20643361,0.20188935,0.20349415,0.20711952,0.21483131,0.21884842,0.20814079,0.18574089,0.1754742,0.17551814,13.412232020227254,11.488460016903419,12.557609517706007,13.321971480122823,13.44360697789508,13.541112894914185,16.4792499779548,0.0094214565045193,0.01949634077994854,-0.04878398951028544,0.03993219379205947,0.010147599366963253,0.004126829052373168,3-164595-A-15.wav,water_drops
-87.54677,120.427,-41.278603,23.026049,-29.446749,21.96667,-30.676365,22.80056,-21.083632,7.7930293,-14.7149,5.926529,-7.294059,0.59191686,0.605755,0.6135461,0.6083645,0.63706326,0.66413206,0.65695524,0.5711259,0.5061848,0.5521605,0.596989,0.6018949,13.785640053262572,8.117269234466603,10.326262007142692,12.713383107295542,12.847554972173068,15.293678996175183,43.78211240354666,0.04591601101001522,-0.020593111785524604,-0.016005057642742574,0.039482899260838505,0.00985997044870573,-0.008668755176812024,3-164630-A-11.wav,sea_waves
-741.6605,36.976707,10.084504,18.934631,9.174704,9.481792,6.059948,5.653393,2.1730971,2.1669407,-0.0020123192,1.7662028,-0.49726155,0.62446415,0.5943404,0.57446444,0.58578575,0.6109331,0.62893826,0.670325,0.6948335,0.76385343,0.8257579,0.71607375,0.64763796,15.575158287742736,10.274596089596047,12.972351332710593,12.795720265875794,13.29888992091936,14.244612409647262,18.636536781634398,-0.074465810314846,-0.04318919845702104,-0.03836120604461862,0.028191323205179933,-0.00609605254098354,-0.028130428623267582,3-166324-A-15.wav,water_drops
-610.1978,33.123528,-80.65307,-45.58794,-21.73453,9.095279,9.314508,5.845518,-2.3491902,1.4584115,-0.11346531,0.22975864,1.4457027,0.18225992,0.23429446,0.28766012,0.46073455,0.2547461,0.19725282,0.27284923,0.3724266,0.21420987,0.1961426,0.21340807,0.27724734,16.80780211374866,8.015435578027608,14.472217151180358,23.35201139694354,20.357469267660104,20.11480045137601,24.109156666062354,-0.075803948997752,-0.030505940148614432,0.2621215604987908,-0.07269221521847044,0.03489048744653932,0.05133124557134693,3-166326-A-15.wav,water_drops
-83.01528,120.54465,-56.02228,26.698566,-26.885536,14.338534,-24.805317,22.732603,-19.79448,3.7622075,-14.671562,7.1661882,-12.045439,0.6130715,0.62629986,0.6324937,0.64498824,0.636661,0.638922,0.64878315,0.6667932,0.6909426,0.70276445,0.7244945,0.6790981,13.70550103781086,7.786219814691008,10.69234870823151,12.238829154614868,12.701922653644537,16.44458634492922,43.81531359153943,-0.005961389365417438,-0.001260813040516198,0.0031508397993792944,0.00019909030046876317,0.0019244648288429989,-0.003512608959164475,3-166422-A-11.wav,sea_waves
-514.4348,144.01993,-39.590694,40.917297,-10.265498,7.0756783,-2.7127955,-8.049606,20.581867,-14.274737,-6.9776244,-4.804871,-3.0319297,0.46527383,0.46771967,0.5098413,0.5106891,0.44607374,0.5012677,0.5231485,0.59210587,0.5642358,0.49175605,0.48773986,0.5299063,21.763346027651966,10.069319393905609,11.145816284450753,13.294518944085098,17.82515438884699,19.16233917701179,28.681112085998844,-0.00019080245603884369,0.016324201808472855,0.03295283215747032,-0.03862424648157313,0.0032093595208735224,-0.008790792614273358,3-181132-A-14.wav,chirping_birds
-359.9926,76.352974,-19.966848,21.361523,-8.204952,19.856394,-13.269882,9.566059,-9.728815,5.4077306,-2.9337585,4.117158,0.57929516,0.50791997,0.52866423,0.54727,0.5405066,0.53904396,0.55672395,0.55903745,0.5436707,0.5485411,0.53823394,0.51907146,0.4971688,10.44174186427774,8.522493826407729,9.713464149711204,11.78479344658466,12.264160975026467,13.543115277273047,30.522654077467607,0.004084281991984418,0.004452335309031181,-0.025943277642485746,-0.012966824483706079,-0.002787107132131389,-0.004788639165164965,3-187710-A-11.wav,sea_waves
-213.21599,200.53452,26.1144,10.338971,1.7955478,-9.4658575,-5.4998837,-7.637335,-2.3878205,1.8063529,8.159374,14.220687,12.572747,0.26949775,0.36891857,0.51634955,0.66489506,0.717173,0.67441034,0.5289842,0.41626534,0.32471085,0.2562447,0.22937024,0.22746302,16.924733000869736,8.184534188876729,12.927938793927863,15.873940023440962,14.587901058408317,15.616806548381476,33.71410317117326,0.008115315369347627,0.03178466451772293,-0.023301678443902824,0.02429705094589252,0.005389484445382289,0.010900878347456486,3-246513-A-16.wav,wind
-254.56706,187.44273,30.337154,7.489867,5.8025312,-12.819299,-12.163211,-10.904005,-10.437845,-5.0024285,1.5057049,7.652006,7.56734,0.4516874,0.54726905,0.6442126,0.68096805,0.575322,0.4010878,0.2952913,0.22871794,0.20383197,0.21414925,0.26352417,0.36238092,14.100800861493225,7.753819325885818,12.409183262998193,15.193720051164114,14.387855846769401,16.24212560777496,32.84435265104187,-0.0036481753894205813,0.006369463743609829,-0.00039755163623580287,0.011680378844386349,0.006170057819081001,0.008852405782590222,3-246513-B-16.wav,wind
-313.5179,90.46165,-21.628288,47.812855,-8.671841,41.144413,-10.512992,24.204412,-17.153322,16.727152,-4.696831,11.998728,-10.933762,0.742675,0.7049705,0.6951366,0.67744917,0.66184145,0.6568127,0.60265785,0.6388202,0.71173817,0.72168535,0.72874725,0.7360357,18.52270437810274,10.680860317832007,10.651525764961562,12.897314134868775,14.472688931791161,15.342014712219948,38.1012511175941,0.02306202030322127,0.00024364480847832804,0.031100364025949685,-0.02603127105537583,0.009827546744402924,0.01008284797896304,3-65748-A-12.wav,crackling_fire
-398.7129,115.99883,-50.004913,34.474873,0.51814526,42.758945,-17.098742,18.467098,-0.2826092,9.549948,10.132903,0.58204705,16.502209,0.477128,0.4691281,0.5992889,0.61462295,0.5702138,0.51045597,0.47852823,0.47414297,0.5116441,0.5075622,0.468092,0.46379548,11.654598645815168,10.094648957164038,12.189725688737395,13.594552791476646,16.835798980416367,17.547272714789354,35.23841176303613,-0.03497984947674447,0.006571044330011294,-0.12095704420173731,0.018980445197659436,0.0020712372452916608,0.004613504572198968,3-70962-A-4.wav,frog
-362.1751,128.7384,-69.598564,5.521012,-3.8676941,31.144005,-24.496584,8.603393,-11.993279,-5.443148,14.364898,-4.3510923,9.091835,0.28969207,0.28772223,0.34969512,0.3578256,0.45186684,0.4425281,0.44260648,0.44264242,0.3918206,0.33208585,0.33406997,0.33596602,14.265342531597144,11.338201908198219,13.367463095386858,15.33191880609741,18.607755194510244,20.541428161960955,35.55569494235776,-0.0008769132099009144,0.03747143405128997,-0.018325729403653943,0.01561602209791868,0.018689746402931102,0.0012351183346073853,3-70962-B-4.wav,frog
-225.59186,158.3078,-127.384224,1.620355,-7.9591374,12.836755,-20.812113,-15.534503,-27.05542,1.6865116,5.2021365,-17.22273,8.35909,0.5888806,0.5397586,0.4534294,0.34935716,0.28985956,0.24254291,0.23402277,0.27912903,0.31987485,0.3857597,0.5013183,0.58452487,14.203559835996408,14.235230840769916,11.335062535318606,14.16715578224324,17.524556158456907,18.983817034907325,37.03349456602888,0.005681495969412001,0.0062787371413655655,0.0011818522064490397,0.004619016331509818,0.003000478027013613,0.0035399658866918757,3-70962-C-4.wav,frog
-469.19846,113.99486,-14.294434,-11.07648,23.800909,41.000145,7.776475,0.5970047,23.444828,25.056137,18.71339,-3.9206452,-10.94079,0.8216132,0.63758385,0.4669381,0.38549092,0.3708785,0.3505462,0.3260898,0.3291866,0.3533822,0.40352967,0.5285521,0.7146104,12.980486456936474,9.485771441474412,11.65228895438014,14.659051396150097,23.91063960323057,17.279226749266368,28.174819359179295,-0.027523086797466106,0.045701178165601396,-0.02251490424635699,0.028047508169008292,-0.013236023313795755,0.0013288368833988483,3-71964-A-4.wav,frog
-375.2427,116.004715,-60.003,-28.643145,12.01317,43.058563,1.6346583,10.659628,38.98712,24.61364,14.655092,-10.669188,-12.073015,0.5953018,0.6816933,0.6276408,0.3871812,0.26681662,0.19390129,0.16712032,0.1708118,0.19056655,0.22086665,0.28550044,0.43987024,12.518107386539274,9.53850069425954,12.360923353355943,15.538012964514152,22.90370068607936,19.69005619638486,33.83630231619159,-0.02021253873707922,0.00674404743565236,-0.04953759402607167,-0.0076149374034839255,0.000650652977267766,0.00026086736103120793,3-71964-B-4.wav,frog
-369.8107,108.46311,-53.69768,-29.818228,11.899324,38.15933,0.47366035,10.571216,35.86997,30.925161,20.033997,-9.861992,-13.332274,0.6021714,0.7161736,0.6432003,0.36377072,0.22155462,0.17398115,0.15197867,0.14913802,0.16227932,0.18641308,0.2340934,0.38512227,13.069466500366097,9.396660688442452,13.32991030779838,15.807046145237996,23.570239276083765,19.511618007153444,33.207014515125,-0.01698772360921135,-0.0109681640573615,-0.0059112142901137305,0.0007099172882644834,0.009998651677779441,0.005018249575454978,3-71964-C-4.wav,frog
-431.04294,117.99793,-61.361588,43.979897,6.538123,-22.671907,17.612291,-5.622089,-16.188437,38.22158,24.151999,11.30686,28.28396,0.3278703,0.32989544,0.4345465,0.43527675,0.4167222,0.6220795,0.8182045,0.4701462,0.33308378,0.29763487,0.26302245,0.29769552,14.3900191270516,8.57332026733472,16.946423883997408,16.250525627087434,17.292894504579795,21.048266844709836,31.182880173026188,0.033950931468767744,0.050527261402886,-0.023832378805271896,-0.00043221092469648815,0.010723640135899324,0.019840586810586768,3-83527-A-4.wav,frog
-432.75266,176.5659,11.7853985,15.407442,25.818768,2.9969983,5.5694633,12.766774,1.0812322,-2.215066,5.574439,3.9220147,0.4850115,0.6091769,0.58773947,0.5737282,0.61658794,0.68549764,0.7442274,0.7120401,0.6811569,0.65878814,0.6299503,0.5675334,0.56596947,11.459476643033218,8.666336117171264,11.848564744503857,13.456013986837094,13.884709945343609,19.80367047893354,24.39739716449156,-0.015426221771882583,-8.062009440436437e-05,-0.025489103593572364,0.02728202910510355,0.003160986742203301,2.696788210779729e-06,4-125070-A-19.wav,thunderstorm
-546.3762,182.18695,70.731995,16.16279,3.0760248,8.823713,15.247205,11.162062,1.95007,-2.1836312,3.776147,6.0065436,2.055783,0.676247,0.6287611,0.6174478,0.6307287,0.6527555,0.7020728,0.6714902,0.69990385,0.73209405,0.7293244,0.68607885,0.67787117,11.88377081626802,8.871234778274765,11.906147041681553,14.913914651322802,16.782245766566508,15.44298614552484,21.136657270558022,-0.011129771388353839,-0.0024023072309964236,-0.018011830669337807,0.01772002085801292,0.008315412191261997,-0.005259745315650713,4-125071-A-19.wav,thunderstorm
-397.14603,199.62857,55.537666,-5.8543615,4.0828896,10.700023,-0.6671158,-5.6502705,-2.680118,0.85134697,2.670251,1.1606548,-1.3693364,0.51457375,0.6225032,0.68712586,0.65630186,0.62431514,0.65355587,0.63341343,0.57691133,0.5181483,0.49927098,0.4855904,0.49208164,14.152277959368005,8.151130801590112,11.40636332148306,15.184815262263797,17.886682948638118,19.05779374317171,22.71730978404915,-0.012511362899378932,0.005464719260773658,-0.023964706272440506,-0.003412836060585338,0.00020603252884315949,0.006744398102337178,4-125072-A-19.wav,thunderstorm
